activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,STATUS
,539134,[],CHEMBL679892,In vitro inhibition of transcriptional activation induced by 1 nM 17-beta estradiol in T47D cells expressing estrogen receptor alpha,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(CCCc1ccc(F)cc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCNCC2)n1,,,CHEMBL1135674,J. Med. Chem.,2002.0,"{'bei': '14.22', 'le': '0.27', 'lle': '3.77', 'sei': '7.40'}",CHEMBL150279,,CHEMBL150279,6.62,0,http://www.openphacts.org/units/Nanomolar,297118,=,1,1,=,,IC50,nM,,240.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,240.0,active
,539148,[],CHEMBL679892,In vitro inhibition of transcriptional activation induced by 1 nM 17-beta estradiol in T47D cells expressing estrogen receptor alpha,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C[C@@H]1C[C@@H]1c1ccccc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCNCC2)n1,,,CHEMBL1135674,J. Med. Chem.,2002.0,"{'bei': '13.59', 'le': '0.25', 'lle': '3.37', 'sei': '6.99'}",CHEMBL153395,,CHEMBL153395,6.25,0,http://www.openphacts.org/units/Nanomolar,297108,=,1,1,=,,IC50,nM,,565.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,565.0,active
,541756,[],CHEMBL679892,In vitro inhibition of transcriptional activation induced by 1 nM 17-beta estradiol in T47D cells expressing estrogen receptor alpha,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nc(CN2CCN(c3nc(NCCc4ccc(O)cc4)nc(N(C)CCCc4ccc(Cl)cc4)n3)CC2)cs1,,,CHEMBL1135674,J. Med. Chem.,2002.0,"{'bei': '11.50', 'le': '0.23', 'lle': '1.78', 'sei': '7.30'}",CHEMBL434502,,CHEMBL434502,6.82,0,http://www.openphacts.org/units/Nanomolar,297130,=,1,1,=,,IC50,nM,,150.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,150.0,active
,548304,[],CHEMBL679892,In vitro inhibition of transcriptional activation induced by 1 nM 17-beta estradiol in T47D cells expressing estrogen receptor alpha,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(CCCc1ccc(Cl)cc1)c1nc(NCCc2ccc(O)cc2)nc(N2CCN(CCO)CC2)n1,,,CHEMBL1135674,J. Med. Chem.,2002.0,"{'bei': '14.30', 'le': '0.28', 'lle': '4.45', 'sei': '7.46'}",CHEMBL347560,,CHEMBL347560,7.52,0,http://www.openphacts.org/units/Nanomolar,297100,=,1,1,=,,IC50,nM,,30.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,30.0,active
,551706,[],CHEMBL679892,In vitro inhibition of transcriptional activation induced by 1 nM 17-beta estradiol in T47D cells expressing estrogen receptor alpha,B,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc(CCNc2nc(SCCCc3ccc(Cl)cc3)nc(N3CCNCC3)n2)cc1,,,CHEMBL1135674,J. Med. Chem.,2002.0,"{'bei': '14.63', 'le': '0.29', 'lle': '3.08', 'sei': '8.23'}",CHEMBL346455,,CHEMBL346455,7.10,0,http://www.openphacts.org/units/Nanomolar,297090,=,1,1,=,,IC50,nM,,80.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,80.0,active
,593714,[],CHEMBL677479,Displacement of [3H]estradiol from human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c1-c1ccc(NS(C)(=O)=O)c(Br)c1C(c1ccccc1)O2,,,CHEMBL1147539,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '12.26', 'le': '0.28', 'lle': '0.66', 'sei': '8.73'}",CHEMBL63768,,CHEMBL63768,5.64,0,http://www.openphacts.org/units/Nanomolar,112646,=,1,1,=,,IC50,nM,,2281.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,2281.0,intermediate
,612140,[],CHEMBL677479,Displacement of [3H]estradiol from human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccccc1)O2,,,CHEMBL1147539,Bioorg. Med. Chem. Lett.,2004.0,,CHEMBL65021,,CHEMBL65021,,0,http://www.openphacts.org/units/Nanomolar,112660,>,1,1,>,,IC50,nM,,10000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,10000.0,inactive
,613411,[],CHEMBL677479,Displacement of [3H]estradiol from human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccc(F)c1)O2,,,CHEMBL1147539,Bioorg. Med. Chem. Lett.,2004.0,,CHEMBL65354,,CHEMBL65354,,0,http://www.openphacts.org/units/Nanomolar,112630,>,1,1,>,,IC50,nM,,10000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,10000.0,inactive
,616098,[],CHEMBL677479,Displacement of [3H]estradiol from human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccc(Cl)c1)O2,,,CHEMBL1147539,Bioorg. Med. Chem. Lett.,2004.0,,CHEMBL65695,,CHEMBL65695,,0,http://www.openphacts.org/units/Nanomolar,112628,>,1,1,>,,IC50,nM,,10000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,10000.0,inactive
,617585,[],CHEMBL677479,Displacement of [3H]estradiol from human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccccc1)O2,,,CHEMBL1147539,Bioorg. Med. Chem. Lett.,2004.0,,CHEMBL66598,,CHEMBL66598,,0,http://www.openphacts.org/units/Nanomolar,112659,>,1,1,>,,IC50,nM,,10000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,10000.0,inactive
,621097,[],CHEMBL677479,Displacement of [3H]estradiol from human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1cccs1)O2,,,CHEMBL1147539,Bioorg. Med. Chem. Lett.,2004.0,,CHEMBL293388,,CHEMBL293388,,0,http://www.openphacts.org/units/Nanomolar,112642,>,1,1,>,,IC50,nM,,10000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,10000.0,inactive
,621126,[],CHEMBL677479,Displacement of [3H]estradiol from human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)Nc1ccc2c(c1)C(c1ccccc1)Oc1cccc(OC(F)F)c1-2,,,CHEMBL1147539,Bioorg. Med. Chem. Lett.,2004.0,,CHEMBL65221,,CHEMBL65221,,0,http://www.openphacts.org/units/Nanomolar,112658,>,1,1,>,,IC50,nM,,10000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,10000.0,inactive
,622391,[],CHEMBL677479,Displacement of [3H]estradiol from human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccc(C)cc1)O2,,,CHEMBL1147539,Bioorg. Med. Chem. Lett.,2004.0,,CHEMBL65868,,CHEMBL65868,,0,http://www.openphacts.org/units/Nanomolar,112632,>,1,1,>,,IC50,nM,,10000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,10000.0,inactive
,628828,[],CHEMBL677479,Displacement of [3H]estradiol from human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc2c1-c1ccc(NS(C)(=O)=O)cc1C(c1ccc(F)cc1)O2,,,CHEMBL1147539,Bioorg. Med. Chem. Lett.,2004.0,,CHEMBL65657,,CHEMBL65657,,0,http://www.openphacts.org/units/Nanomolar,112629,>,1,1,>,,IC50,nM,,10000.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,10000.0,inactive
,1013507,[],CHEMBL681157,In vitro inhibition of [3H]17-beta-estradiol binding to human estrogen receptor alpha,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(-c2ccc(O)cc2)n(CCCCCCN2CCCC2)c2ccc(O)cc12,,,CHEMBL1134479,J. Med. Chem.,2001.0,"{'bei': '19.37', 'le': '0.36', 'lle': '1.92', 'sei': '15.63'}",CHEMBL46903,,CHEMBL46903,7.60,0,http://www.openphacts.org/units/Nanomolar,72274,=,1,1,=,,IC50,nM,,25.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,25.0,active
,1067523,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(S(=O)(=O)N2CCc3cc(O)ccc3C2c2ccc(OCCN3CCCC3)cc2)cc1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '15.44', 'le': '0.30', 'lle': '3.10', 'sei': '10.85'}",CHEMBL330307,,CHEMBL330307,7.61,0,http://www.openphacts.org/units/Nanomolar,169081,=,1,1,=,,IC50,nM,,24.8,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,24.8,active
,1067527,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccccc1)N1Cc2cc(O)ccc2C(c2ccc(O)cc2)C1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '19.68', 'le': '0.36', 'lle': '2.91', 'sei': '11.18'}",CHEMBL93207,,CHEMBL93207,6.80,0,http://www.openphacts.org/units/Nanomolar,169087,=,1,1,=,,IC50,nM,,160.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,160.0,active
,1068829,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc2c(c1)CCN(c1ccccc1)C2c1cccs1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '23.75', 'le': '0.45', 'lle': '2.69', 'sei': '31.11'}",CHEMBL328675,,CHEMBL328675,7.30,0,http://www.openphacts.org/units/Nanomolar,169063,=,1,1,=,,IC50,nM,,50.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,50.0,active
,1070139,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(N1CCc2cc(O)ccc2[C@@H]1c1ccc(O)cc1)C(F)(F)F,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,,CHEMBL330029,,CHEMBL330029,,0,http://www.openphacts.org/units/Nanomolar,169072,>,1,1,>,,IC50,nM,,3200.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,3200.0,intermediate
,1070141,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(/C=C/c1ccc(N2CCc3cc(O)ccc3C2c2ccccc2)cc1)N1CCOCC1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '18.68', 'le': '0.34', 'lle': '3.81', 'sei': '15.52'}",CHEMBL93586,,CHEMBL93586,8.23,0,http://www.openphacts.org/units/Nanomolar,169074,=,1,1,=,,IC50,nM,,5.9,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,5.9,active
,1071216,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(c1cccc2ccccc12)N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '15.61', 'le': '0.30', 'lle': '2.89', 'sei': '11.77'}",CHEMBL93230,,CHEMBL93230,8.25,0,http://www.openphacts.org/units/Nanomolar,169084,=,1,1,=,,IC50,nM,,5.6,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,5.6,active
,1072333,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(C)C(=O)/C=C/c1ccc(N2CCc3cc(O)ccc3C2c2ccccc2)cc1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '20.32', 'le': '0.37', 'lle': '3.45', 'sei': '18.49'}",CHEMBL93391,,CHEMBL93391,8.10,0,http://www.openphacts.org/units/Nanomolar,169073,=,1,1,=,,IC50,nM,,8.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,8.0,active
,1073415,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc2c(c1)CCC(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '22.49', 'le': '0.41', 'lle': '3.57', 'sei': '28.44'}",CHEMBL92748,,CHEMBL92748,9.30,0,http://www.openphacts.org/units/Nanomolar,169075,=,1,1,=,,IC50,nM,,0.5,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,0.5,active
,1073417,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(c1ccccc1)N1Cc2cc(O)ccc2C(c2ccc(O)cc2)C1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '18.14', 'le': '0.35', 'lle': '3.49', 'sei': '8.89'}",CHEMBL421368,,CHEMBL421368,6.92,0,http://www.openphacts.org/units/Nanomolar,169088,=,1,1,=,,IC50,nM,,120.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,120.0,active
,1074711,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc2c(c1)CCN(Cc1ccc3c(c1)OCO3)C2c1ccc(OCCN2CCCC2)cc1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '17.00', 'le': '0.31', 'lle': '3.30', 'sei': '14.77'}",CHEMBL92900,,CHEMBL92900,8.04,0,http://www.openphacts.org/units/Nanomolar,169086,=,1,1,=,,IC50,nM,,9.2,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,9.2,active
,1075926,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc2c(c1)CCN(c1ccccc1)C2CC1CCCCC1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '22.63', 'le': '0.41', 'lle': '1.80', 'sei': '31.00'}",CHEMBL89995,,CHEMBL89995,7.28,0,http://www.openphacts.org/units/Nanomolar,169066,=,1,1,=,,IC50,nM,,53.1,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,53.1,active
,1075928,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc2c(c1)CCN(c1ccccc1)C2Cc1ccccc1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '25.91', 'le': '0.47', 'lle': '3.43', 'sei': '34.83'}",CHEMBL315866,,CHEMBL315866,8.17,0,http://www.openphacts.org/units/Nanomolar,169067,=,1,1,=,,IC50,nM,,6.7,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,6.7,active
,1077013,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccccc1)N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '14.12', 'le': '0.26', 'lle': '1.60', 'sei': '11.79'}",CHEMBL316292,,CHEMBL316292,6.25,0,http://www.openphacts.org/units/Nanomolar,169077,=,1,1,=,,IC50,nM,,562.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,562.0,active
,1078260,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc(C2CN(Cc3ccccc3)Cc3cc(O)ccc32)cc1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '23.22', 'le': '0.42', 'lle': '3.45', 'sei': '17.61'}",CHEMBL93826,,CHEMBL93826,7.70,0,http://www.openphacts.org/units/Nanomolar,169091,=,1,1,=,,IC50,nM,,20.1,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,20.1,active
,1080589,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc2c(c1)CCN(c1ccccc1)C2C1CCCCC1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '24.48', 'le': '0.45', 'lle': '2.45', 'sei': '32.07'}",CHEMBL412907,,CHEMBL412907,7.53,0,http://www.openphacts.org/units/Nanomolar,169064,=,1,1,=,,IC50,nM,,29.8,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,29.8,active
,1080593,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(c1cccc2ccccc12)N1Cc2cc(O)ccc2C(c2ccc(O)cc2)C1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '17.50', 'le': '0.33', 'lle': '2.96', 'sei': '9.70'}",CHEMBL93792,,CHEMBL93792,7.55,0,http://www.openphacts.org/units/Nanomolar,169089,=,1,1,=,,IC50,nM,,28.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,28.0,active
,1081749,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(N1CCc2cc(O)ccc2C1c1ccc(Br)cc1)C(F)(F)F,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '16.95', 'le': '0.39', 'lle': '2.59', 'sei': '16.73'}",CHEMBL313849,,CHEMBL313849,6.78,0,http://www.openphacts.org/units/Nanomolar,169070,=,1,1,=,,IC50,nM,,165.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,165.0,active
,1086128,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(N1Cc2cc(O)ccc2C(c2ccc(O)cc2)C1)C(F)(F)F,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '20.49', 'le': '0.39', 'lle': '3.78', 'sei': '11.37'}",CHEMBL93266,,CHEMBL93266,6.91,0,http://www.openphacts.org/units/Nanomolar,169090,=,1,1,=,,IC50,nM,,122.7,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,122.7,active
,1089492,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(c1ccccc1)N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '17.31', 'le': '0.33', 'lle': '4.08', 'sei': '11.82'}",CHEMBL420244,,CHEMBL420244,8.28,0,http://www.openphacts.org/units/Nanomolar,169079,=,1,1,=,,IC50,nM,,5.2,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,5.2,active
,1090516,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(N1CCc2cc(O)ccc2[C@H]1c1ccc(O)cc1)C(F)(F)F,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '21.56', 'le': '0.41', 'lle': '4.14', 'sei': '11.96'}",CHEMBL93326,,CHEMBL93326,7.27,0,http://www.openphacts.org/units/Nanomolar,169071,=,1,1,=,,IC50,nM,,53.6,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,53.6,active
,1090518,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(c1ccc2ccccc2c1)N1CCc2cc(O)ccc2C1c1ccc(OCCN2CCCC2)cc1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '13.15', 'le': '0.25', 'lle': '1.59', 'sei': '9.92'}",CHEMBL328475,,CHEMBL328475,6.95,0,http://www.openphacts.org/units/Nanomolar,169083,=,1,1,=,,IC50,nM,,112.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,112.0,active
,1093945,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(N1CCc2cc(O)ccc2C1c1ccccc1)C(F)(F)F,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '20.63', 'le': '0.39', 'lle': '3.20', 'sei': '16.35'}",CHEMBL329630,,CHEMBL329630,6.63,0,http://www.openphacts.org/units/Nanomolar,169069,=,1,1,=,,IC50,nM,,235.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,235.0,active
,1095044,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CCCc1ccc(S(=O)(=O)N2CCc3cc(O)ccc3C2c2ccc(OCCN3CCCC3)cc2)cc1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '14.46', 'le': '0.28', 'lle': '2.37', 'sei': '10.75'}",CHEMBL91740,,CHEMBL91740,7.53,0,http://www.openphacts.org/units/Nanomolar,169082,=,1,1,=,,IC50,nM,,29.4,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,29.4,active
,1097290,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '24.93', 'le': '0.45', 'lle': '2.97', 'sei': '32.01'}",CHEMBL91052,,CHEMBL91052,7.51,0,http://www.openphacts.org/units/Nanomolar,169062,=,1,1,=,,IC50,nM,,30.7,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,30.7,active
,1097292,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(N1CCc2cc(O)ccc2C1c1cccs1)C(F)(F)F,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '19.60', 'le': '0.40', 'lle': '2.92', 'sei': '15.82'}",CHEMBL91452,,CHEMBL91452,6.42,0,http://www.openphacts.org/units/Nanomolar,169068,=,1,1,=,,IC50,nM,,385.0,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,385.0,active
,1098516,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)C1c2ccc(O)cc2CCN1c1ccccc1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '27.56', 'le': '0.50', 'lle': '3.22', 'sei': '31.40'}",CHEMBL90008,,CHEMBL90008,7.37,0,http://www.openphacts.org/units/Nanomolar,169065,=,1,1,=,,IC50,nM,,42.7,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,42.7,active
,1098518,[],CHEMBL679891,In vitro concentration required to inhibit [3H]estradiol binding to human estrogen receptor alpha expressed in 293T cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Oc1ccc2c(c1)CCN(Cc1ccccc1)C2c1ccc(OCCN2CCCC2)cc1,,,CHEMBL1146753,Bioorg. Med. Chem. Lett.,2004.0,"{'bei': '19.43', 'le': '0.36', 'lle': '3.32', 'sei': '23.17'}",CHEMBL94280,,CHEMBL94280,8.33,0,http://www.openphacts.org/units/Nanomolar,169085,=,1,1,=,,IC50,nM,,4.7,CHEMBL206,Homo sapiens,Estrogen receptor alpha,9606,,,IC50,nM,UO_0000065,,4.7,active
